Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana","12/02/2019 08:00:00",3.1,3.1,3.1,2.5,96.2,,1.8,5.4,74.0,,0.0,,,1.9,96.0,1016.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 09:00:00",3.5,3.5,3.5,2.6,93.8,,1.4,4.9,256.0,,0.0,,,1.3,96.0,1016.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 10:00:00",3.6,3.6,3.6,2.6,93.5,,2.2,4.5,100.0,,0.0,,,1.9,96.0,1016.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 11:00:00",4.0,4.0,4.0,2.9,92.26,,1.3,4.3,354.0,,0.0,,,1.9,96.0,1017.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 12:00:00",4.1,4.1,4.1,3.3,94.61,,1.4,4.5,90.0,,0.0,,,1.9,96.0,1017.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 13:00:00",4.3,4.3,4.3,3.5,94.68,,2.2,2.2,218.0,,25.16,,,1.9,99.1,1018.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain, Overcast"
"Ljubljana","12/02/2019 14:00:00",4.5,4.5,4.5,3.0,89.99,,6.2,11.9,143.0,2.1,0.0,,,2.5,96.8,1019.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 15:00:00",4.4,4.4,4.4,2.7,88.19,,3.6,9.4,143.0,3.2,0.0,,,5.0,96.8,1020.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 16:00:00",4.1,4.1,4.1,2.4,88.72,,4.5,11.2,120.0,2.3,0.0,,,6.2,96.8,1021.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 17:00:00",3.6,3.6,3.6,2.2,90.55,,2.7,7.6,119.0,,0.0,,,6.2,96.8,1022.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 18:00:00",3.5,3.5,3.5,1.7,87.43,,4.3,9.2,113.0,1.8,0.0,,,6.2,96.3,1023.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 19:00:00",3.2,3.2,3.2,1.2,86.21,,4.5,11.2,110.0,1.3,0.0,,,6.2,96.3,1024.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 20:00:00",3.1,3.1,3.1,0.9,85.54,,4.3,11.2,104.0,1.2,0.0,,,6.2,96.0,1025.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 21:00:00",3.0,3.0,3.0,0.4,82.62,,3.4,10.3,130.0,1.7,0.0,,,6.2,96.9,1025.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 22:00:00",2.5,2.5,2.5,0.6,86.75,,4.1,8.1,111.0,0.7,0.0,,,6.2,96.9,1026.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/02/2019 23:00:00",2.0,2.0,2.0,1.0,93.08,,4.7,,140.0,-0.3,0.0,,,4.3,100.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/03/2019 00:00:00",2.4,2.4,2.4,0.7,87.97,,3.6,8.1,113.0,0.9,0.0,,,4.3,1.2,1027.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 01:00:00",2.4,2.4,2.4,0.4,86.15,,2.3,6.7,130.0,,0.0,,,6.2,0.3,1026.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 02:00:00",2.4,2.4,2.4,0.1,84.87,,3.1,6.9,124.0,1.2,0.0,,,6.2,0.3,1027.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 03:00:00",2.4,2.4,2.4,-0.4,81.29,,2.2,7.4,126.0,,0.0,,,6.2,0.3,1027.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 04:00:00",2.2,2.2,2.2,-0.6,81.38,,2.2,6.7,132.0,,0.0,,,6.2,0.3,1027.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 05:00:00",2.0,2.0,2.0,-0.6,82.51,,4.4,7.8,102.0,-0.1,0.0,,,9.3,86.7,1027.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/03/2019 06:00:00",2.0,2.0,2.0,-0.6,82.58,,2.9,6.3,108.0,,0.0,,,9.3,86.7,1027.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/03/2019 07:00:00",1.9,1.9,1.9,-0.4,84.26,,2.3,4.5,31.0,,0.1,,,9.3,89.2,1027.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Rain, Overcast"
"Ljubljana","12/03/2019 08:00:00",1.5,1.5,1.5,-0.5,86.55,,3.5,6.0,41.0,-0.1,0.0,,,12.3,76.9,1028.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/03/2019 09:00:00",1.5,1.5,1.5,-0.7,85.84,,2.5,4.9,63.0,,0.0,,,18.5,29.0,1029.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/03/2019 10:00:00",3.5,3.5,3.5,0.3,79.85,,2.2,4.5,120.0,,0.0,,,15.4,29.0,1029.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/03/2019 11:00:00",4.0,4.0,4.0,-0.4,72.68,,2.0,5.4,55.0,,0.0,,,15.4,29.0,1029.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/03/2019 12:00:00",4.9,4.9,4.9,-1.1,64.92,,2.9,8.3,76.0,,0.0,,,18.5,9.9,1028.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 13:00:00",5.5,5.5,5.5,-2.1,57.79,,4.4,8.9,74.0,4.0,0.0,,,24.6,11.1,1027.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 14:00:00",5.5,5.5,5.5,-3.8,51.0,,5.3,13.2,86.0,3.6,0.0,,,24.6,9.9,1026.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 15:00:00",6.0,6.0,6.0,-4.8,45.89,,6.9,13.2,94.0,3.7,0.0,,,30.8,9.9,1026.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 16:00:00",4.7,4.7,4.7,-2.3,60.47,,4.4,8.9,130.0,3.0,0.0,,,30.8,9.9,1027.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 17:00:00",3.0,3.0,3.0,-1.9,70.43,,2.5,5.1,137.0,,0.0,,,30.8,9.9,1027.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 18:00:00",2.0,2.0,2.0,-2.0,74.87,,1.8,4.0,119.0,,0.0,,,18.5,9.9,1028.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 19:00:00",1.3,1.3,1.3,-1.9,79.7,,2.2,2.2,,,0.0,,,18.5,9.9,1029.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 20:00:00",0.6,0.6,0.6,-1.4,86.69,,2.2,4.0,32.0,,0.0,,,12.3,0.0,1030.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 21:00:00",0.1,0.1,0.1,-1.7,87.92,,2.0,3.6,346.0,,0.0,,,12.3,0.0,1030.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 22:00:00",-0.2,-0.2,-0.2,-1.9,88.6,,1.1,2.2,220.0,,0.0,,,12.3,0.0,1031.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/03/2019 23:00:00",-0.5,-0.5,-0.5,-1.9,90.55,,0.9,1.8,34.0,,0.0,,,3.7,0.6,1031.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 00:00:00",-0.9,-0.9,-0.9,-2.2,91.08,,1.1,4.0,52.0,,0.0,,,3.7,0.6,1031.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 01:00:00",-1.4,-1.4,-1.4,-2.2,94.41,,2.2,6.7,60.0,,0.0,,,3.7,0.3,1030.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 02:00:00",-1.5,-1.5,-1.5,-2.7,91.66,,1.3,3.1,63.0,,0.0,,,6.2,0.0,1030.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 03:00:00",-1.7,-1.7,-1.7,-2.9,91.52,,2.0,3.4,56.0,,0.0,,,6.2,0.3,1030.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 04:00:00",-2.5,-2.5,-2.5,-3.4,93.39,,2.2,2.2,62.0,,0.0,,,6.2,0.3,1030.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 05:00:00",-2.4,-2.4,-2.4,-3.4,93.31,,2.0,3.8,86.0,,0.0,,,0.7,29.0,1030.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/04/2019 06:00:00",-2.6,-2.6,-2.6,-3.4,94.63,,0.5,3.1,99.0,,0.0,,,0.7,38.6,1030.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/04/2019 07:00:00",-2.9,-2.9,-2.9,-3.7,94.01,,1.1,2.2,,,0.0,,,0.7,31.9,1030.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/04/2019 08:00:00",-2.6,-2.6,-2.6,-3.5,93.88,,1.1,2.5,100.0,,0.0,,,0.7,29.1,1031.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/04/2019 09:00:00",-2.3,-2.3,-2.3,-3.1,93.98,,1.3,3.1,131.0,,0.0,,,0.1,86.4,1031.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/04/2019 10:00:00",0.5,0.5,0.5,-1.6,85.45,,2.2,4.5,191.0,,0.0,,,1.9,9.9,1031.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 11:00:00",2.0,2.0,2.0,-1.8,75.71,,1.6,4.9,194.0,,0.0,,,6.2,9.9,1030.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 12:00:00",3.1,3.1,3.1,-2.0,69.48,,2.2,5.6,185.0,,0.0,,,15.4,9.9,1030.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 13:00:00",4.1,4.1,4.1,-1.9,65.2,,2.3,6.7,148.0,,0.0,,,18.5,10.2,1029.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 14:00:00",3.0,3.0,3.0,-1.9,70.47,,4.9,8.5,192.0,0.8,0.0,,,18.5,9.9,1029.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 15:00:00",2.1,2.1,2.1,-2.3,72.59,,6.9,12.5,215.0,-1.1,0.0,,,24.6,9.9,1029.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 16:00:00",1.0,1.0,1.0,-3.3,72.57,,4.5,8.9,110.0,-1.2,0.0,,,24.6,9.9,1029.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 17:00:00",-0.3,-0.3,-0.3,-3.6,77.93,,3.3,8.7,140.0,-2.0,0.0,,,18.5,9.9,1029.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 18:00:00",-0.8,-0.8,-0.8,-3.3,82.63,,5.8,12.3,113.0,-4.0,0.0,,,12.3,0.0,1029.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 19:00:00",-1.0,-1.0,-1.0,-3.7,81.99,,4.4,8.9,110.0,-3.6,0.0,,,12.3,0.0,1029.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 20:00:00",-1.3,-1.3,-1.3,-3.5,85.0,,2.7,7.8,58.0,,0.0,,,12.3,0.3,1030.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/04/2019 21:00:00",-1.6,-1.6,-1.6,-3.7,85.58,,1.8,3.8,46.0,,0.0,,,9.3,57.7,1030.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/04/2019 22:00:00",-1.1,-1.1,-1.1,-3.3,84.48,,2.3,4.5,51.0,,0.0,,,9.3,76.9,1030.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/04/2019 23:00:00",-0.8,-0.8,-0.8,-4.1,77.98,,2.4,5.6,116.0,,0.0,,,5.6,1.2,1030.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 00:00:00",-0.8,-0.8,-0.8,-4.3,76.86,,2.2,4.9,103.0,,0.0,,,5.6,1.2,1030.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 01:00:00",-0.8,-0.8,-0.8,-4.4,76.22,,2.2,6.7,100.0,,0.0,,,5.6,1.2,1030.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 02:00:00",-0.8,-0.8,-0.8,-4.4,76.26,,4.0,6.5,107.0,-3.1,0.0,,,5.6,1.2,1030.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 03:00:00",-0.8,-0.8,-0.8,-4.4,76.24,,2.9,6.7,66.0,,0.0,,,5.6,1.2,1030.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 04:00:00",-1.3,-1.3,-1.3,-4.6,77.79,,4.5,8.9,11.0,-3.9,0.0,,,5.6,1.2,1029.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 05:00:00",-1.1,-1.1,-1.1,-4.8,75.57,,2.5,5.4,20.0,,0.0,,,3.1,96.9,1029.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/05/2019 06:00:00",-1.1,-1.1,-1.1,-4.6,76.74,,3.1,5.8,31.0,-2.8,0.0,,,3.1,96.9,1029.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/05/2019 07:00:00",-1.2,-1.2,-1.2,-5.1,74.86,,4.5,6.7,51.0,-3.9,0.0,,,5.0,100.0,1029.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/05/2019 08:00:00",-1.1,-1.1,-1.1,-5.0,74.98,,2.3,4.5,134.0,,0.0,,,7.4,96.9,1030.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/05/2019 09:00:00",-1.0,-1.0,-1.0,-5.1,73.38,,2.7,4.5,194.0,,0.0,,,9.3,96.9,1030.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/05/2019 10:00:00",-0.8,-0.8,-0.8,-4.9,73.88,,2.2,4.5,330.0,,0.0,,,9.3,96.9,1030.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/05/2019 11:00:00",-0.5,-0.5,-0.5,-4.7,73.39,,1.8,6.5,315.0,,0.0,,,10.5,87.3,1030.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/05/2019 12:00:00",-0.1,-0.1,-0.1,-4.6,71.24,,2.0,5.6,269.0,,0.0,,,9.3,87.3,1029.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/05/2019 13:00:00",1.7,1.7,1.7,-3.7,67.6,,2.2,4.5,280.0,,0.0,,,9.3,61.0,1028.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/05/2019 14:00:00",1.1,1.1,1.1,-3.5,71.74,,2.7,6.5,21.0,,0.0,,,9.3,39.3,1028.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/05/2019 15:00:00",1.0,1.0,1.0,-3.4,72.79,,4.0,7.6,51.0,-1.1,0.0,,,9.3,38.6,1028.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/05/2019 16:00:00",0.2,0.2,0.2,-3.4,76.29,,4.4,6.7,358.0,-2.2,0.0,,,18.5,9.9,1028.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 17:00:00",-0.3,-0.3,-0.3,-3.4,79.69,,1.8,4.7,357.0,,0.0,,,24.6,9.9,1028.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 18:00:00",-0.6,-0.6,-0.6,-3.2,82.63,,2.4,4.5,7.0,,0.0,,,24.6,0.0,1028.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 19:00:00",-1.1,-1.1,-1.1,-3.2,85.61,,2.2,2.2,63.0,,0.0,,,9.3,0.0,1028.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 20:00:00",-1.4,-1.4,-1.4,-3.2,87.96,,0.7,2.2,28.0,,0.0,,,6.2,0.0,1028.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 21:00:00",-1.6,-1.6,-1.6,-3.4,87.68,,0.2,1.3,30.0,,0.0,,,3.8,9.7,1028.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 22:00:00",-1.9,-1.9,-1.9,-3.4,89.43,,0.0,2.2,0.0,,0.0,,,6.2,0.0,1028.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/05/2019 23:00:00",-2.2,-2.2,-2.2,-3.7,89.77,,1.3,2.7,41.0,,0.0,,,6.2,0.0,1028.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/06/2019 00:00:00",-2.5,-2.5,-2.5,-4.0,89.68,,0.5,2.9,65.0,,0.0,,,6.2,0.0,1028.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/06/2019 01:00:00",-2.7,-2.7,-2.7,-4.2,89.63,,1.1,2.2,,,0.0,,,6.2,0.0,1027.6,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/06/2019 02:00:00",-2.8,-2.8,-2.8,-4.2,90.16,,0.0,2.5,360.0,,0.0,,,6.2,0.0,1027.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/06/2019 03:00:00",-3.2,-3.2,-3.2,-4.4,91.39,,1.1,3.8,39.0,,0.0,,,6.2,0.0,1027.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/06/2019 04:00:00",-3.7,-3.7,-3.7,-4.4,94.78,,0.0,2.2,0.0,,0.0,,,6.2,0.0,1027.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/06/2019 05:00:00",0.3,0.3,0.3,-8.0,53.56,,1.1,,,,0.0,,,6.2,0.0,,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/06/2019 06:00:00",-3.9,-3.9,-3.9,-4.9,93.13,,0.2,2.5,13.0,,0.0,,,0.1,0.0,1027.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/06/2019 07:00:00",-3.9,-3.9,-3.9,-5.0,92.29,,6.7,2.2,320.0,-8.2,0.0,,,2.5,50.3,1027.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/06/2019 08:00:00",-3.7,-3.7,-3.7,-5.0,91.12,,0.2,2.7,17.0,,0.0,,,2.5,48.4,1027.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/06/2019 09:00:00",-2.7,-2.7,-2.7,-4.1,89.86,,0.1,1.8,359.0,,0.0,,,2.5,57.7,1027.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/06/2019 10:00:00",-1.6,-1.6,-1.6,-3.3,88.01,,2.2,4.5,40.0,,0.0,,,2.5,76.9,1026.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/06/2019 11:00:00",0.7,0.7,0.7,-2.4,79.46,,1.8,3.1,94.0,,0.0,,,2.5,76.9,1026.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/06/2019 12:00:00",1.8,1.8,1.8,-1.3,79.6,,1.8,3.4,90.0,,0.0,,,3.8,76.9,1024.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/06/2019 13:00:00",3.1,3.1,3.1,-1.1,74.14,,2.4,4.5,97.0,,0.0,,,3.8,79.6,1024.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/06/2019 14:00:00",4.3,4.3,4.3,-0.3,71.95,,1.1,2.9,86.0,,0.0,,,9.3,76.9,1023.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/06/2019 15:00:00",4.6,4.6,4.6,-0.1,71.2,,0.5,2.5,10.0,,0.0,,,9.3,86.4,1022.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/06/2019 16:00:00",4.2,4.2,4.2,0.3,76.16,,3.4,2.2,60.0,3.0,0.0,,,7.4,86.4,1022.3,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/06/2019 17:00:00",4.5,4.5,4.5,0.6,75.96,,1.1,4.7,22.0,,0.0,,,7.4,86.4,1022.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/06/2019 18:00:00",3.1,3.1,3.1,0.1,80.62,,0.7,3.8,79.0,,0.0,,,7.4,57.7,1022.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/06/2019 19:00:00",2.4,2.4,2.4,0.0,84.43,,2.3,4.5,73.0,,0.0,,,4.4,38.6,1022.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/06/2019 20:00:00",1.7,1.7,1.7,-0.2,87.4,,0.7,3.1,307.0,,0.0,,,3.1,29.0,1022.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/06/2019 21:00:00",1.7,1.7,1.7,0.0,88.56,,2.9,4.0,8.0,,0.0,,,3.1,48.4,1021.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/06/2019 22:00:00",1.9,1.9,1.9,0.1,88.16,,4.7,2.2,280.0,-0.4,0.0,,,6.2,0.0,1021.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/06/2019 23:00:00",2.1,2.1,2.1,0.1,86.39,,0.7,3.1,83.0,,0.0,,,6.2,0.0,1021.0,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 00:00:00",1.6,1.6,1.6,-0.4,86.93,,1.6,3.1,44.0,,0.0,,,6.2,0.0,1020.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 01:00:00",0.6,0.6,0.6,-1.0,89.11,,2.2,4.5,64.0,,0.0,,,6.2,0.0,1020.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 02:00:00",-0.1,-0.1,-0.1,-1.4,90.84,,0.7,2.5,28.0,,0.0,,,6.2,0.0,1020.2,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 03:00:00",-0.4,-0.4,-0.4,-1.5,92.19,,1.1,2.2,60.0,,0.0,,,6.2,0.0,1019.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 04:00:00",-0.8,-0.8,-0.8,-1.9,92.13,,2.2,2.2,40.0,,0.0,,,6.2,0.0,1019.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 05:00:00",-0.9,-0.9,-0.9,-2.0,92.16,,1.3,4.3,40.0,,0.0,,,6.2,0.0,1019.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 06:00:00",-1.1,-1.1,-1.1,-2.2,92.02,,0.9,3.4,10.0,,0.0,,,6.2,0.0,1019.4,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 07:00:00",-1.2,-1.2,-1.2,-2.4,91.86,,2.4,4.5,61.0,,0.0,,,9.3,1.3,1019.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 08:00:00",-1.2,-1.2,-1.2,-2.4,91.86,,2.2,4.5,53.0,,0.0,,,30.8,29.1,1019.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/07/2019 09:00:00",-0.5,-0.5,-0.5,-1.9,90.71,,1.6,4.7,83.0,,0.0,,,30.8,38.7,1019.9,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/07/2019 10:00:00",0.9,0.9,0.9,-0.8,87.95,,2.2,6.7,40.0,,0.0,,,30.8,58.1,1020.1,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/07/2019 11:00:00",3.3,3.3,3.3,-0.1,78.37,,1.8,4.3,24.0,,0.0,,,30.8,38.7,1019.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
"Ljubljana","12/07/2019 12:00:00",5.7,5.7,5.7,0.7,69.93,,3.8,6.9,39.0,4.5,0.0,,,6.2,0.0,1018.5,"",46.0506,14.5028,"ljubljana","ljubljana","","Clear"
"Ljubljana","12/07/2019 13:00:00",7.6,7.6,7.6,1.9,67.0,,4.4,6.7,67.0,6.4,0.0,,,36.9,80.3,1017.8,"",46.0506,14.5028,"ljubljana","ljubljana","","Overcast"
"Ljubljana","12/07/2019 14:00:00",8.2,8.2,8.2,1.7,63.53,,2.0,6.3,55.0,,0.0,,,36.9,58.1,1017.7,"",46.0506,14.5028,"ljubljana","ljubljana","","Partially cloudy"
